0.24872,0.22253,0.26893,0.27715,0.29201,0.32228,0.2332,0.22106,0.20791,0.23964,0.19463,0.26555,0.22027,0.30082,0.26359,0.31866,0.30503,0.2639,0.21465,0.1935,0.26543,0.28169,0.25538,0.28164,0,0.23913,0.20981,0.19163,0.20586,0.24855,0.23867,0.23665,0.20706,0.20275,0.30692,0.20322,0.29646,0.20653,0.2157,0.2555,0.33032,0.34642,0.29529,0.87338,0.20794,0.31175,0.21112,0.26665,0.26657,0.27278,0.24374,0.25759,0.24376,0.24952,0.20537,0.19284,0.20783,0.24571,0.33366,0.22697,0.24737
0.20398,0.17022,0.23111,0.1946,0.23054,0.31696,0.16029,0.21932,0.20201,0.21314,0.21371,0.20037,0.2248,0.21174,0.17624,0.2623,0.2301,0.18408,0.2422,0.22354,0.20653,0.22689,0.22632,0.2266,0.23913,0,0.22823,0.1983,0.17776,0.19505,0.21387,0.19155,0.22859,0.198,0.25984,0.20132,0.252,0.21943,0.23802,0.23455,0.33582,0.27954,0.22948,0.96806,0.22386,0.34847,0.23115,0.24798,0.23968,0.21753,0.19762,0.22901,0.21056,0.26075,0.21959,0.21351,0.23809,0.27581,0.34511,0.20463,0.24415
0.19732,0.19931,0.24666,0.23831,0.24561,0.24949,0.21684,0.14829,0.18462,0.16232,0.20734,0.24946,0.16063,0.24204,0.25536,0.24069,0.24563,0.22167,0.17786,0.18598,0.22894,0.25424,0.15506,0.24827,0.20981,0.22823,0,0.1607,0.2038,0.24397,0.26654,0.24077,0.27196,0.20332,0.24927,0.17898,0.30854,0.19846,0.19059,0.25552,0.27045,0.32387,0.30854,0.89573,0.18499,0.26816,0.25803,0.29514,0.29486,0.29167,0.25698,0.30189,0.2009,0.21455,0.23051,0.20377,0.20906,0.21356,0.29028,0.2087,0.29805
0.20041,0.19613,0.2305,0.20819,0.23851,0.25181,0.22384,0.14721,0.17008,0.17358,0.19879,0.23494,0.18138,0.24562,0.23351,0.24307,0.23056,0.19155,0.1872,0.17288,0.20626,0.24467,0.16585,0.2428,0.19163,0.1983,0.1607,0,0.17109,0.24236,0.24649,0.22441,0.24733,0.17781,0.26513,0.18967,0.29219,0.19053,0.18735,0.22654,0.27584,0.31609,0.28719,0.90669,0.19477,0.27813,0.2485,0.28573,0.27497,0.25603,0.25625,0.28042,0.19594,0.21293,0.21551,0.19375,0.17676,0.21155,0.30277,0.1888,0.27388
0.18607,0.17216,0.20439,0.18571,0.20773,0.2577,0.17021,0.16628,0.15859,0.14447,0.18542,0.18378,0.18456,0.20783,0.19377,0.26259,0.19109,0.16954,0.18628,0.17294,0.16734,0.19247,0.18261,0.19154,0.20586,0.17776,0.2038,0.17109,0,0.18452,0.18374,0.18744,0.20922,0.17919,0.24658,0.2168,0.2515,0.20907,0.1916,0.22797,0.32724,0.29608,0.25102,0.95564,0.18431,0.34165,0.24212,0.27128,0.26631,0.23759,0.23013,0.23777,0.20493,0.24183,0.21238,0.20679,0.2013,0.25961,0.3468,0.2013,0.25308
0.23062,0.19147,0.20818,0.22119,0.23541,0.3109,0.15795,0.22311,0.20971,0.18806,0.21758,0.19964,0.21871,0.20961,0.17931,0.28996,0.22716,0.19561,0.22916,0.23571,0.18851,0.22271,0.23102,0.20771,0.24855,0.19505,0.24397,0.24236,0.18452,0,0.20403,0.21559,0.23711,0.22733,0.2338,0.25313,0.25131,0.24008,0.24572,0.25612,0.32898,0.27965,0.23221,0.94433,0.23487,0.34271,0.23276,0.28269,0.27695,0.25225,0.24928,0.22519,0.23407,0.259,0.23908,0.25142,0.23326,0.29925,0.36539,0.22977,0.23757
0.21858,0.20666,0.22525,0.18975,0.22762,0.26782,0.22041,0.22533,0.20514,0.22305,0.22847,0.20133,0.25408,0.19587,0.20557,0.27978,0.19581,0.1728,0.26463,0.23109,0.1885,0.17493,0.28571,0.14274,0.23867,0.21387,0.26654,0.24649,0.18374,0.20403,0,0.14694,0.21035,0.25619,0.24511,0.28398,0.21239,0.24712,0.23999,0.21453,0.37785,0.2565,0.20153,0.9818,0.25051,0.38653,0.25758,0.26766,0.25956,0.20893,0.21514,0.18856,0.22914,0.29536,0.23471,0.20386,0.26276,0.28919,0.40965,0.25643,0.25853
0.21802,0.19793,0.20685,0.18551,0.20925,0.24964,0.21913,0.21078,0.227,0.22765,0.24164,0.19984,0.24215,0.20427,0.19041,0.24831,0.20068,0.17642,0.25776,0.24811,0.20509,0.16986,0.25893,0.15748,0.23665,0.19155,0.24077,0.22441,0.18744,0.21559,0.14694,0,0.18414,0.22906,0.25777,0.25736,0.19727,0.25124,0.22387,0.19428,0.3761,0.23345,0.1876,0.9845,0.22374,0.37401,0.23133,0.2246,0.21681,0.19399,0.19296,0.20846,0.21581,0.29593,0.20889,0.21203,0.2495,0.28156,0.39313,0.23874,0.26163
0.242,0.21165,0.23368,0.22482,0.25808,0.31814,0.22748,0.24167,0.25228,0.25585,0.25262,0.21676,0.26203,0.22516,0.22167,0.31344,0.24513,0.23343,0.27267,0.256,0.25494,0.22513,0.28458,0.20901,0.20706,0.22859,0.27196,0.24733,0.20922,0.23711,0.21035,0.18414,0,0.22496,0.27698,0.26238,0.21233,0.28675,0.24343,0.24716,0.40552,0.27814,0.21264,0.95324,0.23647,0.41029,0.20846,0.21321,0.2413,0.22922,0.17115,0.22822,0.24513,0.30568,0.19431,0.23002,0.27621,0.30147,0.41593,0.25502,0.26994
0.20676,0.21881,0.23283,0.21769,0.24884,0.28477,0.23779,0.18033,0.18705,0.19591,0.21647,0.26098,0.21163,0.26012,0.25408,0.25266,0.24358,0.21788,0.21974,0.18052,0.23497,0.25515,0.17468,0.27733,0.20275,0.198,0.20332,0.17781,0.17919,0.22733,0.25619,0.22906,0.22496,0,0.28195,0.18842,0.29989,0.19737,0.20318,0.2307,0.33111,0.32207,0.26861,0.89163,0.17287,0.28648,0.23801,0.24486,0.24607,0.23457,0.24127,0.26645,0.20826,0.22884,0.22906,0.19198,0.18198,0.21316,0.31856,0.20076,0.25288
0.28746,0.24431,0.25436,0.21065,0.26991,0.29677,0.23357,0.2521,0.26886,0.2576,0.29281,0.2343,0.27497,0.19582,0.24666,0.2888,0.22801,0.19345,0.26851,0.29939,0.23841,0.20978,0.30159,0.20214,0.30692,0.25984,0.24927,0.26513,0.24658,0.2338,0.24511,0.25777,0.27698,0.28195,0,0.27306,0.24558,0.26871,0.25271,0.26349,0.32806,0.23546,0.2638,0.98708,0.28512,0.34712,0.2692,0.28794,0.29271,0.28822,0.29339,0.29437,0.21372,0.26485,0.26532,0.27203,0.27644,0.31817,0.3864,0.27584,0.29889
0.22615,0.22024,0.29595,0.27238,0.2922,0.31746,0.23458,0.17876,0.19469,0.20459,0.20514,0.28448,0.19467,0.29221,0.27088,0.29609,0.2972,0.26566,0.1922,0.19173,0.27807,0.30439,0.16691,0.29888,0.20322,0.20132,0.17898,0.18967,0.2168,0.25313,0.28398,0.25736,0.26238,0.18842,0.27306,0,0.34502,0.20566,0.20924,0.28165,0.28809,0.37409,0.3389,0.87075,0.20015,0.27992,0.25468,0.29102,0.28744,0.3029,0.27328,0.3251,0.23879,0.26113,0.25334,0.2231,0.18059,0.23779,0.26421,0.21295,0.30204
0.27528,0.25681,0.20994,0.227,0.26412,0.29183,0.25436,0.28857,0.28526,0.30436,0.31102,0.24576,0.32,0.22704,0.2282,0.30301,0.21101,0.21938,0.31802,0.32191,0.25186,0.18543,0.33456,0.19195,0.29646,0.252,0.30854,0.29219,0.2515,0.25131,0.21239,0.19727,0.21233,0.29989,0.24558,0.34502,0,0.32064,0.26057,0.21423,0.39925,0.18002,0.167,1.0028,0.28435,0.43314,0.25776,0.22114,0.21909,0.20879,0.20478,0.20267,0.24839,0.31309,0.21438,0.24907,0.30556,0.31793,0.43691,0.28863,0.25268
0.21389,0.23755,0.23414,0.23062,0.25166,0.25964,0.24395,0.18934,0.16748,0.20446,0.21527,0.28138,0.22571,0.27727,0.27032,0.22907,0.25401,0.22541,0.197,0.20588,0.23153,0.2733,0.19657,0.28528,0.20653,0.21943,0.19846,0.19053,0.20907,0.24008,0.24712,0.25124,0.28675,0.19737,0.26871,0.20566,0.32064,0,0.24315,0.22352,0.31531,0.34261,0.29163,0.89637,0.24418,0.27284,0.27887,0.29904,0.27444,0.24849,0.29602,0.29467,0.20498,0.2375,0.26402,0.22451,0.2114,0.22898,0.32451,0.2166,0.27471
0.21512,0.23793,0.24639,0.23452,0.25746,0.29026,0.23654,0.1836,0.19468,0.22337,0.23399,0.26245,0.20439,0.25773,0.26356,0.27635,0.25292,0.23032,0.19113,0.22314,0.24203,0.26353,0.22897,0.26072,0.2157,0.23802,0.19059,0.18735,0.1916,0.24572,0.23999,0.22387,0.24343,0.20318,0.25271,0.20924,0.26057,0.24315,0,0.1955,0.30899,0.31843,0.27773,0.90762,0.19236,0.28744,0.22957,0.24945,0.25615,0.25782,0.24378,0.28168,0.17179,0.19849,0.18541,0.18238,0.21121,0.16778,0.31453,0.18613,0.29597
0.22641,0.25863,0.24264,0.20649,0.25415,0.27183,0.24607,0.23908,0.24002,0.25075,0.27363,0.25635,0.25625,0.24606,0.26384,0.26927,0.2268,0.21499,0.25919,0.26374,0.24071,0.20941,0.28145,0.23146,0.2555,0.23455,0.25552,0.22654,0.22797,0.25612,0.21453,0.19428,0.24716,0.2307,0.26349,0.28165,0.21423,0.22352,0.1955,0,0.37435,0.25592,0.21345,0.99803,0.25205,0.35703,0.22969,0.2162,0.21853,0.17781,0.2247,0.22999,0.18682,0.27073,0.23182,0.19744,0.25421,0.23329,0.38719,0.23705,0.29089
0.34365,0.32851,0.35328,0.35765,0.39292,0.37595,0.34225,0.26205,0.32474,0.30657,0.3144,0.37615,0.30454,0.36124,0.37764,0.35477,0.35906,0.33646,0.28644,0.29683,0.35166,0.36684,0.27746,0.37315,0.33032,0.33582,0.27045,0.27584,0.32724,0.32898,0.37785,0.3761,0.40552,0.33111,0.32806,0.28809,0.39925,0.31531,0.30899,0.37435,0,0.40664,0.3909,0.91864,0.32163,0.20596,0.34972,0.38061,0.35752,0.34841,0.34851,0.37846,0.27571,0.25093,0.33831,0.29522,0.28718,0.26696,0.2161,0.27618,0.33946
0.31704,0.28514,0.25619,0.21701,0.31656,0.29851,0.2938,0.30263,0.32382,0.34094,0.35768,0.29104,0.35439,0.24066,0.27581,0.30227,0.23286,0.2219,0.34534,0.34759,0.28522,0.21389,0.35271,0.224,0.34642,0.27954,0.32387,0.31609,0.29608,0.27965,0.2565,0.23345,0.27814,0.32207,0.23546,0.37409,0.18002,0.34261,0.31843,0.25592,0.40664,0,0.18485,1.0453,0.3138,0.42385,0.28132,0.25727,0.22159,0.21242,0.24543,0.22139,0.26006,0.3343,0.24859,0.26556,0.32216,0.32719,0.43501,0.32339,0.26161
0.26812,0.22748,0.22347,0.19319,0.25754,0.28402,0.24019,0.28316,0.27138,0.28155,0.30285,0.22757,0.32726,0.22035,0.22842,0.30425,0.21671,0.20125,0.32848,0.29682,0.22365,0.18247,0.32599,0.18465,0.29529,0.22948,0.30854,0.28719,0.25102,0.23221,0.20153,0.1876,0.21264,0.26861,0.2638,0.3389,0.167,0.29163,0.27773,0.21345,0.3909,0.18485,0,0.99296,0.26489,0.39028,0.24732,0.21518,0.21595,0.17201,0.20887,0.15228,0.21909,0.30192,0.22558,0.23194,0.29882,0.29712,0.40324,0.26795,0.25481
0.91891,0.96905,0.93629,0.98999,0.90718,0.93535,0.93335,0.88734,0.939,0.93513,0.95988,0.95952,0.8907,0.98464,0.94833,0.93818,0.95158,0.98713,0.92154,0.96635,0.93865,0.99501,0.88782,0.99391,0.87338,0.96806,0.89573,0.90669,0.95564,0.94433,0.9818,0.9845,0.95324,0.89163,0.98708,0.87075,1.0028,0.89637,0.90762,0.99803,0.91864,1.0453,0.99296,0,0.85135,0.83625,0.90462,0.93307,0.96011,0.94573,0.94497,0.94757,0.92819,0.89919,0.95349,0.93579,0.89328,0.87244,0.83572,0.85573,0.97727
0.20223,0.22135,0.24526,0.25419,0.2591,0.29603,0.21913,0.1908,0.20164,0.18411,0.20638,0.24767,0.21242,0.27426,0.24345,0.28433,0.26412,0.26499,0.19671,0.22373,0.23616,0.27042,0.19821,0.2833,0.20794,0.22386,0.18499,0.19477,0.18431,0.23487,0.25051,0.22374,0.23647,0.17287,0.28512,0.20015,0.28435,0.24418,0.19236,0.25205,0.32163,0.3138,0.26489,0.85135,0,0.28902,0.22419,0.2773,0.26146,0.28622,0.25985,0.28245,0.20929,0.23018,0.23423,0.19907,0.20276,0.22542,0.29596,0.20298,0.27995
0.35317,0.34007,0.35878,0.37437,0.38844,0.37798,0.36164,0.25793,0.31978,0.29876,0.33081,0.39232,0.29653,0.39368,0.3967,0.34656,0.38734,0.3592,0.28387,0.28744,0.37348,0.38604,0.26917,0.40846,0.31175,0.34847,0.26816,0.27813,0.34165,0.34271,0.38653,0.37401,0.41029,0.28648,0.34712,0.27992,0.43314,0.27284,0.28744,0.35703,0.20596,0.42385,0.39028,0.83625,0.28902,0,0.33741,0.38671,0.37401,0.37803,0.38556,0.39845,0.27353,0.24767,0.34754,0.28076,0.26936,0.24179,0.18509,0.28885,0.33826
